Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Iphone,https://itunes.apple.com/az/reviews/id394276297,Tim_V_Am,1.12.1,5,Не работает функция перевода с карты на карту на телефоне iphone,2018-06-16T11:44:36Z,Iphone Не работает функция перевода с карты на карту на телефоне iphone,0
Unibank,https://itunes.apple.com/az/reviews/id641964724,xirdalanski,1.12.1,5,Cox rahat,2018-06-14T01:01:16Z,Unibank Cox rahat,0
Unibank❤️,https://itunes.apple.com/az/reviews/id515588288,Araz90,1.12.1,5,Unibank kimi gozel bank sistemi ola bilmez,2018-06-06T20:49:03Z,Unibank❤️ Unibank kimi gozel bank sistemi ola bilmez,0
F,https://itunes.apple.com/az/reviews/id359633694,elikxxx77,1.12.1,5,Super,2018-06-06T18:04:59Z,F Super,0
design,https://itunes.apple.com/az/reviews/id577574221,Sumakiro,1.12.1,1,ужасный дизайн. очень не удобно.,2018-06-05T14:08:59Z,design ужасный дизайн. очень не удобно.,1
Ela,https://itunes.apple.com/az/reviews/id614766310,ElchinMamedov,1.12.1,5,Sadece mohtesemdir!!! Hec bir qusur yoxdur bu proqramda!,2018-06-01T12:22:27Z,Ela Sadece mohtesemdir!!! Hec bir qusur yoxdur bu proqramda!,0
.,https://itunes.apple.com/az/reviews/id405390508,Amil Mirze,1.12.0,5,Super programdi,2018-05-31T16:21:02Z,. Super programdi,0
🤗,https://itunes.apple.com/az/reviews/id625778633,inna babaaaaa,1.11.0,5,👍keyfiyyet,2018-05-21T11:15:25Z,🤗 👍keyfiyyet,0
Xalid,https://itunes.apple.com/az/reviews/id718625642,Unibankli,1.11.0,5,Unibank mobile super!!!,2018-05-21T05:22:50Z,Xalid Unibank mobile super!!!,0
Viki,https://itunes.apple.com/az/reviews/id619124518,vay bey,1.11.0,5,Teşekkür ediyorum güzel bir hizmet ama şü kart şefri değiştirmek üçün her kere 2 manat talip ediyor bank ve özelikle bank getmasi gerek olur,2018-05-17T15:27:44Z,Viki Teşekkür ediyorum güzel bir hizmet ama şü kart şefri değiştirmek üçün her kere 2 manat talip ediyor bank ve özelikle bank getmasi gerek olur,0
Xidmet,https://itunes.apple.com/az/reviews/id195230589,Ethan727,1.11.0,5,👎🏿,2018-05-17T07:25:18Z,Xidmet 👎🏿,0
Я люблю свой банк,https://itunes.apple.com/az/reviews/id617552563,Мурад :),1.11.0,5,Продолжайте в том же духе. Добавляйте много и много новых и интересных программ. Удачи,2018-05-15T21:19:03Z,Я люблю свой банк Продолжайте в том же духе. Добавляйте много и много новых и интересных программ. Удачи,0
Unibank,https://itunes.apple.com/az/reviews/id595875474,Alakbarova,1.11.0,5,"Быстро, удобно, просто",2018-05-08T12:52:05Z,"Unibank Быстро, удобно, просто",0
Beyendim,https://itunes.apple.com/az/reviews/id793845609,Umid Salamzade,1.11.0,5,Eladir her kese lazim olacaq bir sistemdir,2018-05-07T18:21:25Z,Beyendim Eladir her kese lazim olacaq bir sistemdir,0
Unibank,https://itunes.apple.com/az/reviews/id608866989,Elshad İskender,1.11.0,5,👌👌👌👌,2018-05-07T17:28:08Z,Unibank 👌👌👌👌,0
Rahat və sürətli,https://itunes.apple.com/az/reviews/id375445635,AminaAzerbaijan,1.11.0,5,"Proqram çox yaxşı düşünülüb, çoxfunksiyalıdır. Ödənişləri etmək rahatdır və operasiyalar tez həyata keçirilir. Təşəkkür edirəm!",2018-05-05T05:19:29Z,"Rahat və sürətli Proqram çox yaxşı düşünülüb, çoxfunksiyalıdır. Ödənişləri etmək rahatdır və operasiyalar tez həyata keçirilir. Təşəkkür edirəm!",0
Gozel,https://itunes.apple.com/az/reviews/id725390899,Feyzullayev,1.11.0,5,Qeweydi,2018-05-04T10:16:06Z,Gozel Qeweydi,0
Problem with Touch ID,https://itunes.apple.com/az/reviews/id535766227,Aslan_83,1.11.0,5,What happened with Touch ID access?,2018-04-27T15:18:17Z,Problem with Touch ID What happened with Touch ID access?,0
Kredit,https://itunes.apple.com/az/reviews/id630365191,elvin.feyzullayev.aze,1.11.0,5,Xaiw edirem kredit xetti ve taksit xetti unibank mobileye elave olunsun.,2018-04-26T07:00:03Z,Kredit Xaiw edirem kredit xetti ve taksit xetti unibank mobileye elave olunsun.,0
Əla,https://itunes.apple.com/az/reviews/id719023875,Filankəs,1.10.0,5,👍💙,2018-04-25T17:51:35Z,Əla 👍💙,0
"Çox sadə, effektiv bir proqram",https://itunes.apple.com/az/reviews/id555988895,Aqil887755,1.10.0,5,"Bizim bank programlar içində ən ugurlusu budu. Çox sadə, keyfiyyətli, sürətli, və hər cür əməliyyat yerinə yetirmək olur! Çox razi qaldim!",2018-04-13T13:19:53Z,"Çox sadə, effektiv bir proqram Bizim bank programlar içində ən ugurlusu budu. Çox sadə, keyfiyyətli, sürətli, və hər cür əməliyyat yerinə yetirmək olur! Çox razi qaldim!",0
👍,https://itunes.apple.com/az/reviews/id510827143,Anar!!,1.10.0,5,"Cox gozel programdi,hershey bir seyfede rahat idare edirsen!👍",2018-04-12T12:08:19Z,"👍 Cox gozel programdi,hershey bir seyfede rahat idare edirsen!👍",0
Normal,https://itunes.apple.com/az/reviews/id764589174,Alakbarov Sakit,1.10.0,4,Chox elverishlidir. Dahada tekminleshdirilmesini meslehet gorerdim. Türkiye mobil bankciligindan yararlana bilersiniz,2018-03-31T19:19:58Z,Normal Chox elverishlidir. Dahada tekminleshdirilmesini meslehet gorerdim. Türkiye mobil bankciligindan yararlana bilersiniz,0
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,https://itunes.apple.com/az/reviews/id629640188,Avakado),1.10.0,5,Bank kimi bank) çox sağolun. Pulu götürəndə əladı qaytaranda pis ). Kredit götürdüz qaytarın),2018-03-28T13:25:09Z,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 Bank kimi bank) çox sağolun. Pulu götürəndə əladı qaytaranda pis ). Kredit götürdüz qaytarın),0
Unibank,https://itunes.apple.com/az/reviews/id350537009,Ahahahahakslqmd,1.10.0,1,Daha yaxşı işletmek olsa idi. Birde ay Unibank medaxil ve mexaric niye göstermir. Onsuz da faizinizi yeterli alırsız. Heç olmaya açık olun.,2018-03-26T16:58:26Z,Unibank Daha yaxşı işletmek olsa idi. Birde ay Unibank medaxil ve mexaric niye göstermir. Onsuz da faizinizi yeterli alırsız. Heç olmaya açık olun.,1
😍😍,https://itunes.apple.com/az/reviews/id283949914,elman zeynalov,1.10.0,5,Azərbaycanın ən taxşı mobil bankı 👏👏,2018-03-21T09:18:13Z,😍😍 Azərbaycanın ən taxşı mobil bankı 👏👏,0
👍,https://itunes.apple.com/az/reviews/id386928089,Vuqar1979,1.10.0,5,Butun banklarin app-in doyer :),2018-03-17T21:09:39Z,👍 Butun banklarin app-in doyer :),0
Problemleri hell edin,https://itunes.apple.com/az/reviews/id534463611,milanka_113,1.10.0,1,"1 aydır kart hesabından çıxarışa baxa bilmirem, yalnız maile gönderir👎🏻 birde diger bank kartlarının balansını göstermir",2018-03-16T15:48:29Z,"Problemleri hell edin 1 aydır kart hesabından çıxarışa baxa bilmirem, yalnız maile gönderir👎🏻 birde diger bank kartlarının balansını göstermir",1
Hi,https://itunes.apple.com/az/reviews/id724786825,Aghayeva,1.10.0,5,Thank u for u,2018-03-14T09:22:52Z,Hi Thank u for u,0
Super,https://itunes.apple.com/az/reviews/id736541441,abbasali113,1.9.0,5,"Ela, mükemmel bir program, evde oturub rahat idare edirsen 👍🏻",2018-02-28T16:11:36Z,"Super Ela, mükemmel bir program, evde oturub rahat idare edirsen 👍🏻",0
👎🏽👎🏽👎🏽,https://itunes.apple.com/az/reviews/id271489435,Elnur Guseynoff,1.9.0,1,sms gelmir nomreye...,2018-02-27T20:31:11Z,👎🏽👎🏽👎🏽 sms gelmir nomreye...,1
Ujas! Ne berite kredit!,https://itunes.apple.com/az/reviews/id715371422,vecniy doljnik unibanku,1.9.0,1,"Eto bezdonnaya bocka. Samiy visokiy procent! Kak ipoteka na 25 let- platish, platiah, a konca ne vidno!",2018-02-19T18:19:17Z,"Ujas! Ne berite kredit! Eto bezdonnaya bocka. Samiy visokiy procent! Kak ipoteka na 25 let- platish, platiah, a konca ne vidno!",1
Super,https://itunes.apple.com/az/reviews/id575487298,Mr.Ramik,1.8.0,5,👍👍👍,2017-12-26T10:54:13Z,Super 👍👍👍,0
App,https://itunes.apple.com/az/reviews/id243961319,feridaydin,1.8.0,5,Nice👏🏻,2017-12-24T18:39:43Z,App Nice👏🏻,0
Сервис сырой,https://itunes.apple.com/az/reviews/id208861122,Ralf131,1.8.0,1,Переводы не работают. Карту по умолчанию не видит,2017-12-06T10:51:14Z,Сервис сырой Переводы не работают. Карту по умолчанию не видит,1
Удобный сервис,https://itunes.apple.com/az/reviews/id657646523,sadykhy,1.8.0,5,"Очень удобное приложение. Видны балансы, можно делать платежи с карты на карту, оплачивать услуги, гос и коммунальные платежи.",2017-11-30T13:22:12Z,"Удобный сервис Очень удобное приложение. Видны балансы, можно делать платежи с карты на карту, оплачивать услуги, гос и коммунальные платежи.",0
ne rabotaet,https://itunes.apple.com/az/reviews/id326153281,Kai Hesen,1.7.0,1,ne rabotaet posle seqodnyashneqo obnovleniya!!,2017-11-06T11:23:09Z,ne rabotaet ne rabotaet posle seqodnyashneqo obnovleniya!!,1
Sms gelmir nomreye,https://itunes.apple.com/az/reviews/id341453365,Nazim93,1.5.0,5,Mende problem vardi daxil olmaqda sms gelmirdi gecde olsa duzeltdiler problemi.ve mence Azerbaycanda olan en yaxsi 2 mobil bank xidmeti varsa biri bu unibankin tedbiqidir,2017-10-29T10:45:34Z,Sms gelmir nomreye Mende problem vardi daxil olmaqda sms gelmirdi gecde olsa duzeltdiler problemi.ve mence Azerbaycanda olan en yaxsi 2 mobil bank xidmeti varsa biri bu unibankin tedbiqidir,0
Super!,https://itunes.apple.com/az/reviews/id442724531,Jey Nymph,1.5.0,5,I am in love with the app!,2017-09-19T13:08:23Z,Super! I am in love with the app!,0
Best app,https://itunes.apple.com/az/reviews/id616667506,mkr_19,1.5.0,5,"Easy to use,perfect!thanks Unibank",2017-09-01T11:16:26Z,"Best app Easy to use,perfect!thanks Unibank",0
Unibank app is great!,https://itunes.apple.com/az/reviews/id545707813,Feride 17,1.5.0,5,Great!,2017-08-24T19:18:27Z,Unibank app is great! Great!,0
Perfect!,https://itunes.apple.com/az/reviews/id295206766,master90011,1.4.0,5,One of the best internet banking app in Azerbaijan! Thanks,2017-08-17T08:05:53Z,Perfect! One of the best internet banking app in Azerbaijan! Thanks,0
Easy to use,https://itunes.apple.com/az/reviews/id582882820,Javid Murtuzov,1.5.0,5,You have access to all your account details and can manage everything. No need to go to bank for any reason,2017-08-03T07:22:17Z,Easy to use You have access to all your account details and can manage everything. No need to go to bank for any reason,0
Super,https://itunes.apple.com/az/reviews/id397099304,Anares608,1.5.0,5,Super,2017-08-01T05:34:42Z,Super Super,0
Azerbaycan için gurur kaynağı bir banka,https://itunes.apple.com/az/reviews/id452049893,msenolk,1.5.0,5,Tüm işlemler şeffaf ve dürüst,2017-07-27T01:43:53Z,Azerbaycan için gurur kaynağı bir banka Tüm işlemler şeffaf ve dürüst,0
The coolest program 👌🏻👌🏻👌🏻,https://itunes.apple.com/az/reviews/id283574300,Sabina_mu,1.4.0,5,The coolest program 👌🏻👌🏻👌🏻,2017-06-25T11:42:44Z,The coolest program 👌🏻👌🏻👌🏻 The coolest program 👌🏻👌🏻👌🏻,0
The best,https://itunes.apple.com/az/reviews/id240737970,As.nabiev,1.4.0,5,"Unibank, thanks for app!!! It's amazing!",2017-06-21T12:05:58Z,"The best Unibank, thanks for app!!! It's amazing!",0
Mobile Banking,https://itunes.apple.com/az/reviews/id578519633,Laman G.,1.4.0,5,Ela!,2017-06-12T18:45:36Z,Mobile Banking Ela!,0
Unibank,https://itunes.apple.com/az/reviews/id131240705,Rashad S,1.4.0,5,"Ela proqramdi, xirda duzelishler de olsa super olar",2017-05-30T16:22:44Z,"Unibank Ela proqramdi, xirda duzelishler de olsa super olar",0
👍🏻,https://itunes.apple.com/az/reviews/id534684927,Agaxan,1.3.1,5,🤥-,2017-05-18T04:49:48Z,👍🏻 🤥-,0
👍,https://itunes.apple.com/az/reviews/id565146273,Zirkayfda,1.3.0,5,Faydali proqramdir. Ela 👍,2017-05-02T05:45:06Z,👍 Faydali proqramdir. Ela 👍,0
Supet,https://itunes.apple.com/az/reviews/id534311981,Force862,1.3.0,5,Gözəl proqramdı məsləhətlidi,2017-04-21T18:18:08Z,Supet Gözəl proqramdı məsləhətlidi,0
Super👍🏻,https://itunes.apple.com/az/reviews/id381513706,Jeyhun G.,1.3.0,5,👍🏻👍🏻👍🏻👍🏻👍🏻,2017-04-10T15:51:15Z,Super👍🏻 👍🏻👍🏻👍🏻👍🏻👍🏻,0
Super,https://itunes.apple.com/az/reviews/id561714341,AliyevaLala,1.2.0,5,Cox sevdim Uni Bank'ı,2017-04-08T07:36:55Z,Super Cox sevdim Uni Bank'ı,0
GT,https://itunes.apple.com/az/reviews/id392178525,Galib.Tahirzade,1.3.0,5,Eladir.,2017-04-05T05:37:15Z,GT Eladir.,0
Super,https://itunes.apple.com/az/reviews/id332950989,Natighaserta,1.3.0,5,"Her iwime yarayirn, cox sade ve istifadeli . Tesekkurler Unibank",2017-04-04T11:01:31Z,"Super Her iwime yarayirn, cox sade ve istifadeli . Tesekkurler Unibank",0
Number one,https://itunes.apple.com/az/reviews/id358006296,Talehtah,1.3.0,5,Good job.,2017-04-02T05:29:02Z,Number one Good job.,0
Mr. Elio,https://itunes.apple.com/az/reviews/id310051331,Elio Massimo,1.3.0,5,Easy to use and nice interface. Good luck Unibank Team.,2017-03-30T23:22:42Z,Mr. Elio Easy to use and nice interface. Good luck Unibank Team.,0
Simple&convenient,https://itunes.apple.com/az/reviews/id315695004,DisputClient,1.3.0,5,"Well designed, easy to use, fast operations",2017-03-27T16:36:51Z,"Simple&convenient Well designed, easy to use, fast operations",0
Ela,https://itunes.apple.com/az/reviews/id122960086,Azeri007,1.2.0,5,En ugurlu mobilbank!!,2017-03-13T13:48:29Z,Ela En ugurlu mobilbank!!,0
PERFECT,https://itunes.apple.com/az/reviews/id518319957,Consoon,1.2.0,5,AWESOME 👌👍👍👍👍👍,2017-02-09T14:46:41Z,PERFECT AWESOME 👌👍👍👍👍👍,0
Unibank Mobile,https://itunes.apple.com/az/reviews/id545936712,Nasir Aiyev,1.1.2,5,Super proqramdır. 👍👍👍,2017-01-19T13:23:15Z,Unibank Mobile Super proqramdır. 👍👍👍,0
👍,https://itunes.apple.com/az/reviews/id318655252,Elmar_h,1.1.2,5,Əla program əla bank. Çox sağolun,2017-01-09T00:01:17Z,👍 Əla program əla bank. Çox sağolun,0
ƏLA! 👍👍👍,https://itunes.apple.com/az/reviews/id417059279,VASİF QULUZADƏ,1.1.2,5,"Son yeniləmə ilə tətbiq əla, son dərəcədə stabil işləyir. Yeniləmədən əvvəl tətbiqdə ödəniş edərkən problemlər yaşanırdı, ödəmənin həyata keçməməsi barədə səhvliklər olurdu. Artıq elə problem qalmayıb, əla! 👍👍",2017-01-02T14:08:38Z,"ƏLA! 👍👍👍 Son yeniləmə ilə tətbiq əla, son dərəcədə stabil işləyir. Yeniləmədən əvvəl tətbiqdə ödəniş edərkən problemlər yaşanırdı, ödəmənin həyata keçməməsi barədə səhvliklər olurdu. Artıq elə problem qalmayıb, əla! 👍👍",0
Ela👍🏻,https://itunes.apple.com/az/reviews/id417572103,Yuska885,1.1.1,5,👍🏻👍🏻👍🏻👍🏻,2016-11-06T17:45:32Z,Ela👍🏻 👍🏻👍🏻👍🏻👍🏻,0
Convenient,https://itunes.apple.com/az/reviews/id250028866,IlgarAT,1.0.5,5,I am abroad right now! Very glad that Unibank has such a convenient tool to manage my accounts!,2016-11-03T20:25:18Z,Convenient I am abroad right now! Very glad that Unibank has such a convenient tool to manage my accounts!,0
UNIBANK,https://itunes.apple.com/az/reviews/id305661819,Jumshud Novruzov,1.0.5,5,Get gede duzelir). Pis deyil.,2016-09-23T07:20:06Z,UNIBANK Get gede duzelir). Pis deyil.,0
Ishlemiiirrr!!!,https://itunes.apple.com/az/reviews/id385815755,Azerbaijan_,1.0.5,1,😡 update olduqdan sonra ishlemir!!!,2016-09-06T14:51:56Z,Ishlemiiirrr!!! 😡 update olduqdan sonra ishlemir!!!,1
İşləmir,https://itunes.apple.com/az/reviews/id413428658,Balakishiev,1.0.4,1,Son yenilənmədən sonra işləmir.,2016-08-23T10:15:25Z,İşləmir Son yenilənmədən sonra işləmir.,1
Išlemir,https://itunes.apple.com/az/reviews/id422236111,Ruslan469,1.0.4,1,Yenilenmeden sonra islemir!!!!,2016-08-22T16:21:40Z,Išlemir Yenilenmeden sonra islemir!!!!,1
Not working,https://itunes.apple.com/az/reviews/id289833400,Tagannaganov,1.0.4,1,Not working after update,2016-08-21T09:05:43Z,Not working Not working after update,1
Yenilendikden sonra ishlemir,https://itunes.apple.com/az/reviews/id421529630,Elshad939,1.0.2,4,Yenilendikden sonra ishlemir,2016-07-11T13:08:34Z,Yenilendikden sonra ishlemir Yenilendikden sonra ishlemir,0
app,https://itunes.apple.com/az/reviews/id508347250,ElmanZeynalov,1.0.1,5,bu app hazirlayana halal olsun super sade dizayn elada isleyir birce apple whatch da elave olunsa super olar ;),2016-06-08T18:17:23Z,app bu app hazirlayana halal olsun super sade dizayn elada isleyir birce apple whatch da elave olunsa super olar ;),0
Отлично Юнибанк,https://itunes.apple.com/az/reviews/id319875464,Filiz L,0.1.0,5,"Любимый Банк
Супер!",2016-04-24T09:34:54Z,"Отлично Юнибанк Любимый Банк
Супер!",0
Musiqi,https://itunes.apple.com/az/reviews/id544498242,KamranJamalov,1.10,5,Musiqi,2019-02-05T20:49:06Z,Musiqi Musiqi,0
Ads report,https://itunes.apple.com/az/reviews/id935578783,Roy_21,1.10,5,Please block all ads appearing in this App. Thanks!,2018-11-19T20:03:08Z,Ads report Please block all ads appearing in this App. Thanks!,0
Internet olmadan dinlenmiyor,https://itunes.apple.com/az/reviews/id518571606,azekars,1.10,5,Internetsiz edin,2018-11-15T20:23:37Z,Internet olmadan dinlenmiyor Internetsiz edin,0
в ярости,https://itunes.apple.com/az/reviews/id612569324,Конуль25,1.10,1,"музыка без интернета не работает,сожрал весь мб!:(",2018-10-27T14:06:06Z,"в ярости музыка без интернета не работает,сожрал весь мб!:(",1
😒,https://itunes.apple.com/az/reviews/id492432200,RMNFJ,1.10,2,It is not playing offline.so it is one of  those ordinary music players.nothing that  makes it important to have in phone,2018-10-24T18:03:49Z,😒 It is not playing offline.so it is one of  those ordinary music players.nothing that  makes it important to have in phone,1
Hec beyenmedim,https://itunes.apple.com/az/reviews/id874356101,azimoff_045,1.10,1,Salam salim bele proqramin icine bir poxda kocurtmek olmur,2018-10-04T15:34:27Z,Hec beyenmedim Salam salim bele proqramin icine bir poxda kocurtmek olmur,1
Video indirmek olmuyor,https://itunes.apple.com/az/reviews/id638322838,elvinletifli_,1.10,5,Video indirmeki olmuyuor,2018-09-27T08:42:18Z,Video indirmek olmuyor Video indirmeki olmuyuor,0
F fv . Fföüjjıbvu  u.c,https://itunes.apple.com/az/reviews/id799238222,h jbobri səbtu,1.10,5,"Cct0 za üçü b itytt. 77  
  V 
 Çz  v.    V4 t",2018-08-25T13:21:26Z,"F fv . Fföüjjıbvu  u.c Cct0 za üçü b itytt. 77  
  V 
 Çz  v.    V4 t",0
Duraklama,https://itunes.apple.com/az/reviews/id890569417,asmarrnnn,1.10,4,Şarkılarda bazen duraklama oluyor.Bu sorunu aradan kaldırırsanız sevinirim.Teşekkürler...,2018-08-20T21:06:21Z,Duraklama Şarkılarda bazen duraklama oluyor.Bu sorunu aradan kaldırırsanız sevinirim.Teşekkürler...,0
Get crazy,https://itunes.apple.com/az/reviews/id566521302,h.gun,1.10,1,Why I can’t search musics???,2018-06-30T17:46:34Z,Get crazy Why I can’t search musics???,1
.,https://itunes.apple.com/az/reviews/id795335169,Valya Quliyeva,1.10,3,PLEASE fix the search button!!! It’s just impossible to use it without search,2018-06-30T17:02:56Z,. PLEASE fix the search button!!! It’s just impossible to use it without search,1
Search not working,https://itunes.apple.com/az/reviews/id840239850,Usersizname,1.10,4,Till now everything is okay but now search function doesnt work,2018-06-26T14:35:10Z,Search not working Till now everything is okay but now search function doesnt work,0
???whyy,https://itunes.apple.com/az/reviews/id839446172,aytesh_ka,1.10,1,why isnt working this program??pls answer,2018-06-25T19:33:53Z,???whyy why isnt working this program??pls answer,1
Problem,https://itunes.apple.com/az/reviews/id495647437,user of music player,1.10,1,"There is a problem about search, fix it please..",2018-06-25T00:15:53Z,"Problem There is a problem about search, fix it please..",1
Superrr,https://itunes.apple.com/az/reviews/id481935608,serqiyye,1.10,5,Çok iyi sadece internetsiz çalışmıyor.,2018-05-30T10:49:17Z,Superrr Çok iyi sadece internetsiz çalışmıyor.,0
No download,https://itunes.apple.com/az/reviews/id783705684,ibayev,1.10,1,No download 😞,2018-04-22T17:01:09Z,No download No download 😞,1
_hesenli_1997,https://itunes.apple.com/az/reviews/id762153203,_hesenli_1997 instaqramım,1.10,5,Ela praqramdır supper tesekkürler 😘,2018-03-29T03:03:00Z,_hesenli_1997 Ela praqramdır supper tesekkürler 😘,0
😒,https://itunes.apple.com/az/reviews/id641428050,aylin🦄,1.10,1,Need wifi👎🏼,2018-02-04T15:08:02Z,😒 Need wifi👎🏼,1
Cox gözel mahnidi,https://itunes.apple.com/az/reviews/id306714522,ayla122,1.10,5,Superr,2018-01-31T07:09:37Z,Cox gözel mahnidi Superr,0
Bull shat,https://itunes.apple.com/az/reviews/id450110625,Edell Weiss,1.10,1,Без интернета ни черта не работает!,2018-01-20T20:23:23Z,Bull shat Без интернета ни черта не работает!,1
It is a program.,https://itunes.apple.com/az/reviews/id377123279,Hesen kh,1.10,5,Suprrrrrr.,2017-12-24T16:34:33Z,It is a program. Suprrrrrr.,0
Problem,https://itunes.apple.com/az/reviews/id683384853,S.W.A.T.A.Z.E,1.10,2,Offline is better if you do people will download more,2017-12-24T06:22:19Z,Problem Offline is better if you do people will download more,1
Pro,https://itunes.apple.com/az/reviews/id390398658,pilotaw139,1.10,5,Need pro version help to find please,2017-12-22T08:59:11Z,Pro Need pro version help to find please,0
Harika,https://itunes.apple.com/az/reviews/id539011943,luarnadi,1.10,4,Süper bir proqram,2017-11-07T13:31:38Z,Harika Süper bir proqram,0
Super,https://itunes.apple.com/az/reviews/id574516631,Ceyhun Sahiboglu,1.9,5,Super,2017-10-19T21:27:09Z,Super Super,0
Asif,https://itunes.apple.com/az/reviews/id582859404,ASİF,1.9,5,Çok çok güzel,2017-10-07T18:40:00Z,Asif Çok çok güzel,0
Music Player,https://itunes.apple.com/az/reviews/id519286943,Futik_PRO,1.8,4,A good app but you need wifi to listen to music,2017-08-30T17:29:36Z,Music Player A good app but you need wifi to listen to music,0
Super,https://itunes.apple.com/az/reviews/id537733350,Turukku,1.7,5,Everything is so beautiful,2017-02-26T04:47:39Z,Super Everything is so beautiful,0
Super!👍👍,https://itunes.apple.com/az/reviews/id306976982,Arzu-88,1.4,5,Super!👍🏼👍🏼,2016-07-21T03:41:50Z,Super!👍👍 Super!👍🏼👍🏼,0
Приложение 👍🏻,https://itunes.apple.com/az/reviews/id474392358,Ayilas,1.4,5,"Удобно, быстро и без заморочек!)",2016-05-15T20:33:23Z,"Приложение 👍🏻 Удобно, быстро и без заморочек!)",0
Promo kod,https://itunes.apple.com/az/reviews/id568649903,m_m_98_19,3.73,5,85250381,2019-08-12T05:40:42Z,Promo kod 85250381,0
Ela program ve wirket,https://itunes.apple.com/az/reviews/id445041141,Eliw340,3.72,5,Ne yaxsi bu app var)) 9933un savadsiz operatorlarinin elinden qutarmisam nece ildi:)),2019-07-24T16:55:00Z,Ela program ve wirket Ne yaxsi bu app var)) 9933un savadsiz operatorlarinin elinden qutarmisam nece ildi:)),0
Не серьезно,https://itunes.apple.com/az/reviews/id545669430,S.lobo,3.70,1,"Сегодня подвели чуть не опоздал на межгород автобус, звонит водила а потом соскакивает из заказа
Приложение дерьмовое, часто глючит , на все заказы 1 ман пишет поэтому водители не едут или же приняв заказ сбрасывают. Никому не советую.",2019-06-30T03:03:42Z,"Не серьезно Сегодня подвели чуть не опоздал на межгород автобус, звонит водила а потом соскакивает из заказа
Приложение дерьмовое, часто глючит , на все заказы 1 ман пишет поэтому водители не едут или же приняв заказ сбрасывают. Никому не советую.",1
0 xidmetli taksi,https://itunes.apple.com/az/reviews/id1002469945,-a--e,3.70,1,Bunlara ulduz dusmur hec taksini bir yere telesib tez catmaq ucun sifariş verirsen Bu taksiler hemin yere avtobus metro ile gedib catandan 1 saat sonra gelir xidmet 0 medeniyyetsiz suruculer ucuzdu deye ele zibil masinini sureni de surucu gotururler,2019-06-16T03:56:37Z,0 xidmetli taksi Bunlara ulduz dusmur hec taksini bir yere telesib tez catmaq ucun sifariş verirsen Bu taksiler hemin yere avtobus metro ile gedib catandan 1 saat sonra gelir xidmet 0 medeniyyetsiz suruculer ucuzdu deye ele zibil masinini sureni de surucu gotururler,1
Отлично,https://itunes.apple.com/az/reviews/id679376487,aysni,3.70,5,Вовремя приезжают и доставляют в нужную точку,2019-06-11T04:28:44Z,Отлично Вовремя приезжают и доставляют в нужную точку,0
Ужас,https://itunes.apple.com/az/reviews/id710424673,taxi hater,3.70,1,"Один за другим таксисты принимают заказ, ждёшь пол часа и затем они отказываются! Одной звезды им даже многовато",2019-06-09T14:30:14Z,"Ужас Один за другим таксисты принимают заказ, ждёшь пол часа и затем они отказываются! Одной звезды им даже многовато",1
Fuad,https://itunes.apple.com/az/reviews/id554707747,Fuad-911,3.70,5,Qiymetler yaxwidi.Sonradan zayin cixartmasalar yaxwidi,2019-05-29T20:32:01Z,Fuad Qiymetler yaxwidi.Sonradan zayin cixartmasalar yaxwidi,0
Babat,https://itunes.apple.com/az/reviews/id549268875,Ramin Fatullayev,3.69,3,"Mobil əlavəni quraşdır, promo kodu daxil et 10 m. qazan. 
 1E327C09",2019-05-18T20:31:08Z,"Babat Mobil əlavəni quraşdır, promo kodu daxil et 10 m. qazan. 
 1E327C09",1
Çatışmamazlıq,https://itunes.apple.com/az/reviews/id946621638,Orxan_2002,3.69,1,Boş maşın tapmaq çox çətindir. Heç vaxt vaxtında gəlmir. Saatlarla gözləməli olursan. Maşın sayı artırılsa daha yaxşı olar.,2019-05-12T14:16:39Z,Çatışmamazlıq Boş maşın tapmaq çox çətindir. Heç vaxt vaxtında gəlmir. Saatlarla gözləməli olursan. Maşın sayı artırılsa daha yaxşı olar.,1
Cox Süper,https://itunes.apple.com/az/reviews/id1011672388,Orkhan Gasimzade,3.69,5,Taksi sürücüsü cox mehriban vicdanlı sexsdır. Maşını idare etmeyini cox beğendim. Masın sekliqeli ve temiz idi. Men Maxım Taksi xitmetinden cox istifade edirem ozunuzde bilisiniz. İlk defedir qarsima bele gozel unsiyyetcil mehriban surucu cıxdı. Onu mukafatlandırmagınız meni sevindirer. Bele sürücüleriniz olduqda sernışinlerde olduqca xoabext olar. Önceden teşekkurler Maxim Taksi xidmetine!!!!,2019-04-29T09:42:09Z,Cox Süper Taksi sürücüsü cox mehriban vicdanlı sexsdır. Maşını idare etmeyini cox beğendim. Masın sekliqeli ve temiz idi. Men Maxım Taksi xitmetinden cox istifade edirem ozunuzde bilisiniz. İlk defedir qarsima bele gozel unsiyyetcil mehriban surucu cıxdı. Onu mukafatlandırmagınız meni sevindirer. Bele sürücüleriniz olduqda sernışinlerde olduqca xoabext olar. Önceden teşekkurler Maxim Taksi xidmetine!!!!,0
